site,cell,PHASE,technology,2G status,3G status,ZTE CLUSTER SEQUENCE,VENDOR,AZIMUTH,LAT,LONG
SGD7773,SGD7773B,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,180,72.66919,32.07358
SGD7773,SGD7773C,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,310,72.66919,32.07358
SGD4073,SGD4073A,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,50,72.64181,32.06311
RUR1533,RUR1533A,Phase-3,#N/A,#N/A,#N/A,P3_CL_43_Sargodha,ericsson,85,72.64108,32.04834
RUR1533,RUR1533B,Phase-3,#N/A,#N/A,#N/A,P3_CL_43_Sargodha,ericsson,170,72.64108,32.04834
RUR1533,RUR1533C,Phase-3,#N/A,#N/A,#N/A,P3_CL_43_Sargodha,ericsson,285,72.64108,32.04834
SGD4073,SGD4073B,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,170,72.64181,32.06311
SGD4073,SGD4073C,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,320,72.64181,32.06311
SGD3794,SGD3794A,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,70,72.6641,32.077
SGD3794,SGD3794B,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,180,72.6641,32.077
SGD3794,SGD3794C,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,320,72.6641,32.077
SGD1987,SGD1987A,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,60,72.6492,32.0698
SGD1987,SGD1987B,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,180,72.6492,32.0698
SGD1987,SGD1987C,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,270,72.6492,32.0698
SGD7933,SGD7933A,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,40,72.66822,32.07987
SGD7933,SGD7933B,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,180,72.66822,32.07987
SGD7933,SGD7933C,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,310,72.66822,32.07987
SGD0818,SGD0818A,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,60,72.6729,32.0786
SGD0818,SGD0818B,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,160,72.6729,32.0786
SGD0818,SGD0818C,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,300,72.6729,32.0786
SGD7929,SGD7929C,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,300,72.67931,32.08182
SGD7929,SGD7929A,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,40,72.67931,32.08182
SGD7929,SGD7929B,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,180,72.67931,32.08182
SGD3796,SGD3796C,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,300,72.6743,32.0695
SGD3796,SGD3796A,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,60,72.6743,32.0695
SGD3796,SGD3796B,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,180,72.6743,32.0695
SGD0354,SGD0354A,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,40,72.6838,32.085
SGD0354,SGD0354B,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,160,72.6838,32.085
SGD0354,SGD0354C,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,300,72.6838,32.085
SGD7367,SGD7367B,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,180,72.68332,32.0773
SGD7367,SGD7367A,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,70,72.68332,32.0773
SGD7367,SGD7367C,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,290,72.68332,32.0773
SGD3821,SGD3821C,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,320,72.6943,32.08
SGD3821,SGD3821B,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,170,72.6943,32.08
SGD3821,SGD3821A,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,70,72.6943,32.08
SGD8422,SGD8422C,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,310,72.68725,32.0875
SGD8422,SGD8422B,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,170,72.68725,32.0875
SGD8422,SGD8422A,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,60,72.68725,32.0875
SGD7931,SGD7931A,Phase-3,2G + 3G,On Air,On-air,P3_CL_43_Sargodha,ericsson,60,72.70073,32.09679
